specifictime,hour,SYN,SYN-ACK,ACK,SENDPCK,DELAYFR,DELAYFDNS,RETRAND,RETANSU,type,day_of_month,month,year
2021-06-12 07:39:59,7,43.96,169.73,15.23,44.15,4.0,44.0,0.0,0.0,1,12,6,2021
2021-06-12 07:39:59,7,23.5,2.5,20.5,23.5,6.0,24.0,0.0,0.0,1,12,6,2021
2021-06-12 07:39:59,7,13.0,3.67,117.0,12.33,10.0,15.0,0.0,0.0,1,12,6,2021
2021-06-12 07:39:59,7,4.08,10.85,34.85,4.15,3.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 07:39:59,7,13.18,3.95,360.55,13.32,10.0,13.0,0.0,0.0516,1,12,6,2021
2021-06-12 07:39:59,7,13.0,6.0,56.0,13.0,29.0,13.0,0.0,0.0,1,12,6,2021
2021-06-12 07:44:59,7,26.92,13.44,27.1,26.74,13.0,27.0,0.0,0.0,1,12,6,2021
2021-06-12 07:44:59,7,15.33,1404.78,63.56,15.78,134.0,15.0,0.0357,0.0,1,12,6,2021
2021-06-12 07:44:59,7,12.0,2.0,1.0,12.0,3.0,12.0,0.0,0.0,1,12,6,2021
2021-06-12 07:44:59,7,25.38,4.23,76.15,25.46,9.0,26.0,0.0,0.0,1,12,6,2021
2021-06-12 07:44:59,7,12.04,20.35,10.78,11.91,24.0,11.0,0.0002,0.0,1,12,6,2021
2021-06-12 07:44:59,7,26.5,1557.0,2.5,551.5,238.0,26.0,0.0952,0.0513,1,12,6,2021
2021-06-12 07:44:59,7,38.25,13.88,63.13,36.11,18.0,33.0,0.0541,0.0069,1,12,6,2021
2021-06-12 07:44:59,7,25.25,4.38,26.5,25.13,7.0,26.0,0.0,0.0458,1,12,6,2021
2021-06-12 07:44:59,7,22.5,1875.5,18.5,23.5,11.0,31.0,0.0,0.0,1,12,6,2021
2021-06-12 07:44:59,7,34.48,188.81,40.95,33.45,11.0,31.0,0.0213,0.0092,1,12,6,2021
2021-06-12 07:44:59,7,14.5,2.5,314.0,15.0,16.0,15.0,0.1351,0.0,1,12,6,2021
2021-06-12 07:44:59,7,4.0,3.0,16.0,3.0,6.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 07:44:59,7,11.0,18.0,2.0,11.0,241.0,11.0,0.0116,0.0,1,12,6,2021
2021-06-12 07:44:59,7,44.48,10.63,23.13,44.47,4.0,44.0,0.0,0.0,1,12,6,2021
2021-06-12 07:44:59,7,4.0,5.0,15.0,4.0,11.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 07:44:59,7,5.33,3408.0,112.33,4.0,82.0,4.0,0.0606,0.0,1,12,6,2021
2021-06-12 07:44:59,7,24.0,4.0,2.0,24.0,2.0,24.0,0.0,0.0,1,12,6,2021
2021-06-12 07:44:59,7,10.3,108.7,189.5,10.1,5.0,10.0,0.0008,0.0,1,12,6,2021
2021-06-12 07:49:59,7,20.5,13.33,35.0,20.17,10.0,21.0,0.0,0.0,1,12,6,2021
2021-06-12 07:49:59,7,27.0,1.0,11.5,27.0,1.0,27.0,0.0,0.0,1,12,6,2021
2021-06-12 07:49:59,7,4.29,2.57,12.29,4.29,0.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 07:49:59,7,25.4,55.6,5.0,25.2,8.0,28.0,0.0161,0.0,1,12,6,2021
2021-06-12 07:49:59,7,38.83,2.5,61.83,38.33,11.0,31.0,0.0,0.0,1,12,6,2021
2021-06-12 07:49:59,7,20.0,4.42,80.83,19.42,7.0,21.0,0.0,0.0,1,12,6,2021
2021-06-12 07:49:59,7,3.0,5.5,25.5,3.5,8.0,13.0,0.037,0.0,1,12,6,2021
2021-06-12 07:49:59,7,3.5,32.5,31.0,3.5,2.0,13.0,0.0,0.0,1,12,6,2021
2021-06-12 07:49:59,7,26.0,47.0,51.0,26.0,2.0,25.0,0.0,0.0,1,12,6,2021
2021-06-12 07:49:59,7,3.0,2.0,593.0,3.0,10.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 07:49:59,7,22.11,4.11,32.44,22.22,7.0,24.0,0.0,0.0,1,12,6,2021
2021-06-12 07:49:59,7,45.76,7.12,38.94,45.65,3.0,45.0,0.0,0.0,1,12,6,2021
2021-06-12 07:54:59,7,24.67,3.33,43.5,34.4,9.0,35.0,0.0,0.0,1,12,6,2021
2021-06-12 07:54:59,7,15.0,49.5,1.0,15.0,0.0,15.0,0.0,0.0,1,12,6,2021
2021-06-12 07:54:59,7,22.6,2.4,23.2,22.6,5.0,24.0,0.0,0.0,1,12,6,2021
2021-06-12 07:54:59,7,22.75,4.0,56.75,23.0,13.0,24.0,0.0263,0.0,1,12,6,2021
2021-06-12 07:54:59,7,25.06,4.59,72.25,44.38,17.0,40.0,0.0,0.0,1,12,6,2021
2021-06-12 07:54:59,7,24.0,2.0,3.0,24.0,13.0,36.0,0.0,0.0,1,12,6,2021
2021-06-12 07:54:59,7,13.89,11.87,21.11,13.76,57.0,16.0,0.0002,0.0,1,12,6,2021
2021-06-12 07:54:59,7,5.71,3.0,1.86,5.57,65.0,11.0,0.0026,0.0,1,12,6,2021
2021-06-12 07:54:59,7,25.5,11.0,2.0,24.5,8.0,38.0,0.0,0.0,1,12,6,2021
2021-06-12 07:54:59,7,10.5,9.67,37.0,10.33,10.0,7.0,0.0079,0.0,1,12,6,2021
2021-06-12 07:59:59,7,47.62,6.08,35.92,47.85,5.0,44.0,0.0283,0.0,1,12,6,2021
2021-06-12 07:59:59,7,14.5,3.1,13.1,11.92,12.0,15.0,0.0286,0.0,1,12,6,2021
2021-06-12 07:59:59,7,8.44,4.33,5.0,8.56,29.0,16.0,0.0226,0.0,1,12,6,2021
2021-06-12 07:59:59,7,3.5,5.38,32.88,3.25,46.0,4.0,0.0004,0.0,1,12,6,2021
2021-06-12 07:59:59,7,38.75,7.75,84.0,40.82,2.0,47.0,0.0,0.0,1,12,6,2021
2021-06-12 07:59:59,7,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.375,1,12,6,2021
2021-06-12 07:59:59,7,9.67,3.0,6.0,10.33,11.0,11.0,0.0,0.0,1,12,6,2021
2021-06-12 07:59:59,7,46.59,16.79,9.68,46.56,3.0,46.0,0.0,0.0,1,12,6,2021
2021-06-12 07:59:59,7,10.08,18.33,14.92,10.08,22.0,14.0,0.0,0.0,1,12,6,2021
2021-06-12 07:59:59,7,13.0,3.0,12.0,5.75,14.0,13.0,0.0,0.0,1,12,6,2021
2021-06-12 07:59:59,7,8.93,3.93,6.67,8.87,11.0,12.0,0.0034,0.0017,1,12,6,2021
2021-06-12 07:59:59,7,3.0,2.5,1.0,3.0,5.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 07:59:59,7,4.18,5.91,27.64,4.18,16.0,5.0,0.0085,0.0,1,12,6,2021
2021-06-12 08:04:59,8,5.5,9.25,0.5,5.75,25.0,5.0,0.0049,0.0,1,12,6,2021
2021-06-12 08:04:59,8,3.25,2.5,8.25,6.8,8.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 08:04:59,8,3.0,5.75,3.13,2.75,17.0,4.0,0.0005,0.0,1,12,6,2021
2021-06-12 08:04:59,8,16.71,11.71,10.0,16.71,12.0,21.0,0.1016,0.0,1,12,6,2021
2021-06-12 08:04:59,8,9.35,3.06,7.0,9.41,8.0,9.0,0.0017,0.0,1,12,6,2021
2021-06-12 08:04:59,8,43.31,11.09,19.98,43.16,35.0,38.0,0.0,0.0,1,12,6,2021
2021-06-12 08:04:59,8,21.0,2.83,187.83,21.17,17.0,21.0,0.0282,0.0,1,12,6,2021
2021-06-12 08:04:59,8,12.0,2.86,8.71,12.0,23.0,17.0,0.0058,0.0127,1,12,6,2021
2021-06-12 08:04:59,8,17.0,3.78,30.78,17.0,5.0,13.0,0.0034,0.0,1,12,6,2021
2021-06-12 08:04:59,8,47.6,11.0,60.0,47.5,5.0,44.0,0.0,0.0,1,12,6,2021
2021-06-12 08:09:59,8,46.0,2.6,40.8,45.9,4.0,41.0,0.0128,0.0,1,12,6,2021
2021-06-12 08:09:59,8,14.92,3.58,54.33,14.75,7.0,19.0,0.0,0.0,1,12,6,2021
2021-06-12 08:09:59,8,11.08,3.08,2.31,3.38,27.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 08:09:59,8,8.0,19.0,1.5,8.0,20.0,8.0,0.0011,0.0,1,12,6,2021
2021-06-12 08:09:59,8,13.5,2.5,3.5,13.0,14.0,9.0,0.0175,0.0,1,12,6,2021
2021-06-12 08:09:59,8,12.0,2.5,4.0,12.0,2.0,18.0,0.0,0.0,1,12,6,2021
2021-06-12 08:09:59,8,15.0,2.67,11.83,15.0,8.0,18.0,0.0128,0.0,1,12,6,2021
2021-06-12 08:09:59,8,45.81,5.14,14.71,44.88,3.0,44.0,0.0,0.0,1,12,6,2021
2021-06-12 08:09:59,8,20.0,2.0,1.0,20.0,23.0,20.0,0.0,0.0,1,12,6,2021
2021-06-12 08:09:59,8,32.43,4.0,481.43,32.43,8.0,34.0,0.0725,0.0,1,12,6,2021
2021-06-12 08:09:59,8,12.89,5.11,13.33,14.2,5.0,14.0,0.0,0.0,1,12,6,2021
2021-06-12 08:09:59,8,17.0,11.71,21.57,17.0,18.0,16.0,0.0,0.0,1,12,6,2021
2021-06-12 08:09:59,8,11.0,2.0,24.0,11.0,3.0,11.0,0.0588,0.0,1,12,6,2021
2021-06-12 08:09:59,8,18.38,13.63,16.0,18.0,17.0,18.0,0.0,0.0,1,12,6,2021
2021-06-12 08:09:59,8,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,20.0,5.5,23.25,20.0,19.0,20.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,4.0,2.0,6.0,4.0,0.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,13.14,2.57,12.0,13.29,10.0,19.0,0.008,0.0042,1,12,6,2021
2021-06-12 08:14:59,8,3.0,2.0,47.0,2.5,17.0,3.0,0.0548,0.0,1,12,6,2021
2021-06-12 08:14:59,8,13.29,2.57,17.29,22.13,9.0,12.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,21.0,2.0,22.0,21.0,11.0,21.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,13.0,2.0,1.0,12.0,3.0,13.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,45.78,3.89,55.67,46.0,4.0,45.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,8.14,3.57,0.71,3.43,26.0,3.0,0.0002,0.0,1,12,6,2021
2021-06-12 08:14:59,8,3.0,4.67,16.0,3.0,8.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,3.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1,12,6,2021
2021-06-12 08:14:59,8,19.33,2.33,26.33,19.0,322.0,20.0,0.0263,0.0,1,12,6,2021
2021-06-12 08:19:59,8,46.17,3.7,30.75,46.19,3.0,46.0,0.0,0.0,1,12,6,2021
2021-06-12 08:19:59,8,5890.73,2.6,44.4,46.2,9.0,47.0,0.0,0.0,1,12,6,2021
2021-06-12 08:19:59,8,14.0,7.0,7.0,14.0,18.0,16.0,0.0,0.0,1,12,6,2021
2021-06-12 08:19:59,8,0.0,0.0,0.0,27.0,54.0,27.0,0.0,0.0,1,12,6,2021
2021-06-12 08:19:59,8,4.5,2.5,9.5,4.0,0.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 08:19:59,8,13.16,3.11,79.25,43.63,3.0,46.0,0.0,0.0137,1,12,6,2021
2021-06-12 08:19:59,8,8.17,4.51,38.96,8.09,15.0,11.0,0.0029,0.0,1,12,6,2021
2021-06-12 08:19:59,8,6.14,3.6,21.29,6.83,30.0,6.0,0.0,0.0,1,12,6,2021
2021-06-12 08:19:59,8,10.0,4.0,14.0,11.0,14.0,24.0,0.0,0.0,1,12,6,2021
2021-06-12 08:19:59,8,19.5,5.0,123.0,19.5,11.0,26.0,0.0313,0.0,1,12,6,2021
2021-06-12 08:24:59,8,7.36,4.08,44.58,7.34,17.0,7.0,0.0022,0.0,1,12,6,2021
2021-06-12 08:24:59,8,9.0,8.1,13.1,9.0,6.0,12.0,0.0059,0.0,1,12,6,2021
2021-06-12 08:24:59,8,17.0,5.33,9.67,18.75,14.0,20.0,0.0,0.0,1,12,6,2021
2021-06-12 08:24:59,8,25.0,3.0,11.0,25.0,19.0,25.0,0.0625,0.0,1,12,6,2021
2021-06-12 08:24:59,8,9.5,3.75,3.75,9.75,42.0,9.0,0.0001,0.0,1,12,6,2021
2021-06-12 08:24:59,8,4.5,2.5,0.5,5.0,0.0,5.0,0.0,0.0,1,12,6,2021
2021-06-12 08:24:59,8,44.5,3.25,18.25,38.2,5.0,40.0,0.0,0.0,1,12,6,2021
2021-06-12 08:24:59,8,2483.79,9.51,60.0,48.33,12.0,47.0,0.0,0.0,1,12,6,2021
2021-06-12 08:24:59,8,12.0,3.0,7.0,12.0,2.0,12.0,0.0,0.0,1,12,6,2021
2021-06-12 08:24:59,8,46.82,6.26,15.88,46.09,4.0,46.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,17.06,6.09,47.38,47.31,3.0,50.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,9.35,6.18,71.0,9.0,4.0,13.0,0.0029,0.01,1,12,6,2021
2021-06-12 08:29:59,8,4.0,2.0,5.0,4.0,30.0,3.0,0.0002,0.0,1,12,6,2021
2021-06-12 08:29:59,8,24.0,10.0,22.0,24.0,31.0,35.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,10.0,2.0,182.0,10.0,3.0,10.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,9.5,4.5,17.0,9.5,9.0,13.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,3.5,2.5,20.5,3.5,0.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,9.0,3.0,3.0,10.0,6.0,9.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,46.32,2.8,15.59,46.12,3.0,46.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,14.27,3.52,44.0,47.11,3.0,45.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,7.41,4.59,36.0,7.23,24.0,9.0,0.0037,0.0,1,12,6,2021
2021-06-12 08:29:59,8,45.78,5.46,9.82,45.62,3.0,45.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,13.0,2.0,282.5,12.0,12.0,16.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,11.0,8.0,15.0,13.0,17.0,20.0,0.0,0.0,1,12,6,2021
2021-06-12 08:29:59,8,4.0,2.0,4.0,4.0,50.0,11.0,0.0004,0.0,1,12,6,2021
2021-06-12 08:29:59,8,7.58,3.64,42.91,7.29,11.0,8.0,0.0076,0.0002,1,12,6,2021
2021-06-12 08:34:59,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,6,2021
2021-06-12 08:34:59,8,9.0,3921.0,9.0,10.5,45.0,9.0,0.2381,0.0714,1,12,6,2021
2021-06-12 08:39:59,8,13.0,297.0,11.0,23.67,21.0,13.0,0.3409,0.25,1,12,6,2021
2021-06-12 08:44:59,8,26.78,3.22,3.67,26.89,7.0,29.0,0.069,0.0,1,12,6,2021
2021-06-12 08:44:59,8,29.75,6119.25,65.0,31.0,6.0,31.0,0.0,0.0,1,12,6,2021
2021-06-12 08:44:59,8,4.33,5331.33,27.33,3.67,0.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 08:44:59,8,47.2,1323.6,48.2,47.2,20.0,45.0,0.0,0.0,1,12,6,2021
2021-06-12 08:49:59,8,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1,12,6,2021
2021-06-12 08:49:59,8,12.0,2062.0,11.0,12.0,3.0,13.0,0.1875,0.0769,1,12,6,2021
2021-06-12 08:54:59,8,23.0,50.5,4.0,23.0,7.0,23.0,0.0,0.0,1,12,6,2021
2021-06-12 08:54:59,8,0.0,0.0,0.0,12.0,1669.0,0.0,0.3077,0.3333,1,12,6,2021
2021-06-12 08:54:59,8,5.0,3062.0,4.0,30.67,73.0,3.0,0.1091,0.0606,1,12,6,2021
2021-06-12 08:59:59,8,23.0,12.0,25.0,23.0,4.0,23.0,0.0,0.0,1,12,6,2021
2021-06-12 08:59:59,8,30.0,15393.0,6.5,35.33,66.0,41.0,0.2,0.0526,1,12,6,2021
2021-06-12 09:04:59,9,23.0,140.5,3.5,22.5,3.0,22.0,0.0,0.0,1,12,6,2021
2021-06-12 09:04:59,9,0.0,0.0,0.0,47.0,206.0,0.0,0.0,0.0,1,12,6,2021
2021-06-12 09:09:59,9,38.83,193.17,11.5,39.0,19.0,39.0,0.0,0.0,1,12,6,2021
2021-06-12 09:09:59,9,4.29,8.29,16.57,4.14,0.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 09:09:59,9,37.67,3.67,2.33,37.67,0.0,37.0,0.0,0.0,1,12,6,2021
2021-06-12 09:09:59,9,22.75,5.0,468.0,22.8,167.0,30.0,0.093,0.1042,1,12,6,2021
2021-06-12 09:09:59,9,24.33,13.0,15.0,24.33,4.0,30.0,0.0,0.0,1,12,6,2021
2021-06-12 09:09:59,9,24.0,4.0,7.0,18.0,28.0,18.0,0.0,0.0,1,12,6,2021
2021-06-12 09:09:59,9,12.0,12.0,16.0,11.0,6.0,11.0,0.0,0.0,1,12,6,2021
2021-06-12 09:09:59,9,12.0,2.0,202.5,12.5,30.0,16.0,0.0,0.0,1,12,6,2021
2021-06-12 09:09:59,9,24.0,2.0,2.5,23.5,16.0,29.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,8.38,3.13,1.38,8.25,32.0,10.0,0.0005,0.0,1,12,6,2021
2021-06-12 09:14:59,9,12.33,3.83,93.0,12.33,11.0,18.0,0.0078,0.0,1,12,6,2021
2021-06-12 09:14:59,9,24.0,3.0,10.0,23.0,5.0,23.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,32.6,997.5,4.9,30.42,12.0,35.0,0.0394,0.012,1,12,6,2021
2021-06-12 09:14:59,9,16.2,3.4,25.2,16.8,13.0,20.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,12.0,8.0,1.0,12.0,51.0,12.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,37.8,3.4,20.2,39.17,18.0,37.0,0.0351,0.0,1,12,6,2021
2021-06-12 09:14:59,9,4.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,8.4,3.88,44.76,8.32,36.0,12.0,0.0039,0.0,1,12,6,2021
2021-06-12 09:14:59,9,9.74,5.42,8.16,13.9,9.0,12.0,0.0046,0.0,1,12,6,2021
2021-06-12 09:14:59,9,21.88,5.5,32.63,21.88,19.0,22.0,0.0235,0.0,1,12,6,2021
2021-06-12 09:14:59,9,6.33,15.33,1.17,6.83,11.0,8.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,7.83,14.67,2.67,7.83,32.0,9.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,36.86,3.0,14.4,46.2,25.0,51.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,13.88,3.75,5.38,13.75,10.0,18.0,0.0059,0.0,1,12,6,2021
2021-06-12 09:14:59,9,23.5,4.0,3.0,28.67,10.0,23.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,13.5,2.25,37.25,11.6,10.0,12.0,0.0,0.0,1,12,6,2021
2021-06-12 09:14:59,9,12.57,8.14,38.76,12.57,7.0,18.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,3.5,3.5,5.0,3.0,0.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,21.0,6.0,0.5,21.0,4.0,23.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,4.0,2.0,1.0,3.0,19.0,6.0,0.0004,0.0,1,12,6,2021
2021-06-12 09:19:59,9,41.3,3.9,37.0,44.33,4.0,45.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,9.0,6.4,9.8,8.6,8.0,9.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,45.12,8.24,7.23,45.11,4.0,45.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,6.07,3.21,3.5,6.07,7.0,8.0,0.0134,0.0,1,12,6,2021
2021-06-12 09:19:59,9,12.0,5.5,55.5,11.5,16.0,20.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,24.0,4.0,3.0,24.0,2.0,24.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,13.5,2.75,3.5,27.2,6.0,13.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,4.0,5.0,181.0,4.0,9.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,12.67,3.52,14.17,19.96,10.0,16.0,0.0054,0.0,1,12,6,2021
2021-06-12 09:19:59,9,23.0,3.0,238.0,24.0,2.0,24.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,17.0,2.0,44.0,17.0,2.0,17.0,0.0,0.0,1,12,6,2021
2021-06-12 09:19:59,9,3.5,13.0,2.5,3.0,76.0,4.0,0.0119,0.0,1,12,6,2021
2021-06-12 09:19:59,9,15.69,4.22,22.78,16.89,29.0,17.0,0.0014,0.0,1,12,6,2021
2021-06-12 09:19:59,9,4.8,2.8,5.4,4.4,44.0,6.0,0.0002,0.0,1,12,6,2021
2021-06-12 09:19:59,9,10.0,37.0,1.33,10.33,26.0,10.0,0.0,0.0,1,12,6,2021
2021-06-12 09:24:59,9,23.0,4.0,9.0,23.0,6.0,23.0,0.0,0.0,1,12,6,2021
2021-06-12 09:24:59,9,11.5,4.0,1.0,11.0,5.0,9.0,0.0,0.0,1,12,6,2021
2021-06-12 09:24:59,9,45.17,7.36,8.86,45.14,3.0,45.0,0.0,0.0,1,12,6,2021
2021-06-12 09:24:59,9,23.5,2.5,55.5,23.5,8.0,24.0,0.0,0.0,1,12,6,2021
2021-06-12 09:24:59,9,14.0,2.0,255.0,14.0,5.0,13.0,0.0,0.0,1,12,6,2021
2021-06-12 09:24:59,9,45.57,190.14,43.14,45.43,21.0,41.0,0.0115,0.0083,1,12,6,2021
2021-06-12 09:24:59,9,21.78,3.89,8.56,71.78,11.0,15.0,0.0,0.0113,1,12,6,2021
2021-06-12 09:24:59,9,3.0,2.0,16.0,3.0,7.0,6.0,0.0,0.0,1,12,6,2021
2021-06-12 09:24:59,9,12.0,3.0,24.4,111.33,57.0,11.0,0.0,0.0,1,12,6,2021
2021-06-12 09:24:59,9,17.35,3.6,6.1,16.67,16.0,20.0,0.0092,0.0,1,12,6,2021
2021-06-12 09:24:59,9,39.2,4.47,36.57,42.2,14.0,42.0,0.0,0.0319,1,12,6,2021
2021-06-12 09:24:59,9,2.5,19.0,0.5,2.5,37.0,2.0,0.0,0.0,1,12,6,2021
2021-06-12 09:24:59,9,11.8,3.2,2.7,11.7,16.0,15.0,0.0709,0.0156,1,12,6,2021
2021-06-12 09:29:59,9,24.67,2.33,6.67,24.67,12.0,25.0,0.0,0.0,1,12,6,2021
2021-06-12 09:29:59,9,25.76,6.29,1.41,25.76,8.0,12.0,0.0041,0.0,1,12,6,2021
2021-06-12 09:29:59,9,17.33,3.33,2.0,17.33,5.0,22.0,0.0,0.0,1,12,6,2021
2021-06-12 09:29:59,9,15.0,120.0,8.0,14.0,38.0,1015.0,0.0952,0.0,1,12,6,2021
2021-06-12 09:29:59,9,47.0,2.0,1.0,47.0,19.0,47.0,0.0,0.0,1,12,6,2021
2021-06-12 09:29:59,9,9.7,5624.0,20.3,9.3,16.0,10.0,0.0181,0.0,1,12,6,2021
2021-06-12 09:29:59,9,43.14,54.14,6.83,43.07,27.0,43.0,0.0,0.0,1,12,6,2021
2021-06-12 09:29:59,9,17.02,5.0,9.31,16.82,26.0,17.0,0.0009,0.0011,1,12,6,2021
2021-06-12 09:29:59,9,24.4,2989.5,253.0,26.83,84.0,36.0,0.0765,0.0727,1,12,6,2021
2021-06-12 09:29:59,9,7.14,359.86,12.71,18.38,27.0,4.0,0.0091,0.0027,1,12,6,2021
2021-06-12 09:29:59,9,20.15,4.0,54.33,34.86,7.0,34.0,0.033,0.0156,1,12,6,2021
2021-06-12 09:34:59,9,25.0,3.33,6.33,24.67,16.0,25.0,0.0,0.0,1,12,6,2021
2021-06-12 09:34:59,9,17.0,3.0,9.0,17.0,386.0,27.0,0.2667,0.0,1,12,6,2021
2021-06-12 09:34:59,9,9.41,3.32,9.59,9.23,5.0,11.0,0.0,0.0,1,12,6,2021
2021-06-12 09:34:59,9,18.0,37.0,1.0,17.0,37.0,17.0,0.0,0.0,1,12,6,2021
2021-06-12 09:34:59,9,8.25,26.42,2.67,9.38,74.0,15.0,0.0018,0.0,1,12,6,2021
2021-06-12 09:34:59,9,0.0,0.0,0.0,72.33,72.0,0.0,0.0,0.0,1,12,6,2021
2021-06-12 09:34:59,9,35.9,7.2,2.0,35.7,12.0,14.0,0.0072,0.0014,1,12,6,2021
2021-06-12 09:34:59,9,14.26,3.74,5.17,25.48,17.0,15.0,0.0081,0.0117,1,12,6,2021
2021-06-12 09:34:59,9,26.0,3476.83,41.5,4854.33,54.0,35.0,0.1902,0.0299,1,12,6,2021
2021-06-12 09:34:59,9,14.44,8.89,4.39,14.44,10.0,15.0,0.0,0.0,1,12,6,2021
2021-06-12 09:34:59,9,26.67,3.67,2.33,26.67,4.0,26.0,0.0,0.0,1,12,6,2021
2021-06-12 09:34:59,9,21.6,2.6,0.8,21.4,17.0,21.0,0.0,0.0,1,12,6,2021
2021-06-12 09:34:59,9,0.0,0.0,0.0,3.0,3.0,0.0,0.3077,0.0,1,12,6,2021
2021-06-12 09:39:59,9,29.67,2.33,3.33,30.0,9.0,29.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,4.0,4.0,1.0,3.0,7.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,15.0,4.2,1.1,15.1,4.0,15.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,23.33,4.0,6.0,23.0,16.0,24.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,12.0,2.33,3.0,11.67,3.0,11.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,4.0,3.5,1.5,4.0,0.0,4.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,25.33,973.33,4.44,25.22,19.0,29.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,16.0,4.5,2.9,16.23,6.0,18.0,0.008,0.0,1,12,6,2021
2021-06-12 09:39:59,9,9.0,2.5,2.5,9.0,16.0,13.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,18.0,17.0,0.5,18.5,41.0,18.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,12.0,2.0,1.0,12.0,3.0,12.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,3.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,16.5,24.0,4.5,16.5,6.0,18.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,23.6,4.2,8.7,25.2,8.0,26.0,0.0,0.0,1,12,6,2021
2021-06-12 09:39:59,9,15.15,3.92,2.54,24.47,10.0,15.0,0.0037,0.0,1,12,6,2021
